bikeID,lat,lng
0216574340#,31.334464,121.474939
0216574366#,31.347514,121.486039
0216574375#,31.339472,121.48334
0216574458#,31.326982,121.58214
0216574506#,31.331786,121.422651
0216574516#,31.336634,121.435229
0216574553#,31.326203,121.434751
0216574625#,31.35026,121.460533
0216574626#,31.340103,121.583678
0216574632#,31.352537,121.330084
0216574639#,31.367769,121.567887
0216574713#,31.322365,121.373362
0216574717#,31.344284,121.473543
0216574759#,31.340403,121.488455
0216574789#,31.38496,121.42592
0216574790#,31.334103,121.498028
0216574811#,31.32546,121.449749
0216574837#,31.328592,121.582551
0216574887#,31.342331,121.428277
0216574902#,31.332119,121.473228
0216574932#,31.367939,121.423659
0216574934#,31.334487,121.293603
0216574944#,31.343892,121.315169
0216574993#,31.330633,121.372811
0216575010#,31.335781,121.427277
0216575102#,31.369784,121.491182
0216575103#,31.358989,121.449002
0216575140#,31.378578,121.239383
0216575152#,31.334717,121.546587
0216575164#,31.321586,121.601763
0216575180#,31.333507,121.5359
0216575201#,31.318786,121.432988
0216575205#,31.331648,121.388179
0216575208#,31.374557,121.347947
0216575246#,31.339491,121.456567
0216575263#,31.318553,121.451023
0216575276#,31.386012,121.389665
0216575320#,31.377752,121.424868
0216575347#,31.32251,121.454579
0216575354#,31.334259,121.472828
0216575366#,31.377685,121.50207
0216575405#,31.340213,121.395605
0216575406#,31.343876,121.491432
0216575414#,31.32822,121.443718
0216575424#,31.345535,121.447568
0216575425#,31.338322,121.503176
0216575428#,31.356593,121.52124
0216575461#,31.32813,121.546446
0216575465#,31.373708,121.455976
0216575473#,31.36641,121.488398
0216575522#,31.393044,121.504045
0216575557#,31.347506,121.487165
0216575580#,31.34251,121.406605
0216575629#,31.327542,121.477891
0216575636#,31.337715,121.475167
0216575647#,31.374968,121.425361
0216575692#,31.326468,121.308326
0216575703#,31.340427,121.437748
0216575712#,31.328842,121.422496
0216575777#,31.331276,121.432832
0216575785#,31.352056,121.428555
0216575788#,31.3367,121.516559
0216575797#,31.320144,121.428064
0216575801#,31.396229,121.471208
0216575809#,31.337944,121.490844
0216575815#,31.362138,121.360317
0216575924#,31.337904,121.466554
0216575986#,31.319765,121.345546
0216576009#,31.320882,121.449875
0216576012#,31.329616,121.350418
0216576021#,31.339994,121.492146
0216576023#,31.328534,121.499198
0216576025#,31.318667,121.397347
0216576026#,31.330782,121.442367
0216576043#,31.350442,121.286214
0216576049#,31.335738,121.493895
0216576090#,31.396955,121.453922
0216576111#,31.324196,121.54383
0216576128#,31.393901,121.500822
0216576136#,31.330724,121.506947
0216576147#,31.331404,121.458499
0216576159#,31.325556,121.466933
0216576161#,31.350504,121.407008
0216576182#,31.35526,121.414127
0216576222#,31.324856,121.519641
0216576230#,31.330706,121.442303
0216576239#,31.337079,121.465013
0216576254#,31.371672,121.415405
0216576286#,31.326417,121.432132
0216576289#,31.358773,121.447887
0216576308#,31.334984,121.404231
0216576322#,31.344116,121.404366
0216576345#,31.328426,121.494561
0216576361#,31.346755,121.395369
0216576395#,31.336641,121.458157
0216576438#,31.330344,121.450264
0216576465#,31.354934,121.448944
0216576483#,31.364592,121.452377
0216576486#,31.333435,121.378512
0216576489#,31.335082,121.404419
0216576508#,31.35278,121.427478
0216576544#,31.333212,121.416251
0216576550#,31.315983,121.407916
0216576559#,31.334665,121.481854
0216576561#,31.339142,121.432229
0216576582#,31.382261,121.493204
0216576583#,31.338865,121.392738
0216576592#,31.342206,121.524655
0216576595#,31.360529,121.590075
0216576623#,31.375207,121.402068
0216576631#,31.337468,121.456386
0216576647#,31.356006,121.465633
0216576654#,31.330155,121.497569
0216576657#,31.325703,121.507766
0216576670#,31.318137,121.505191
0216576673#,31.31843,121.491928
0216576686#,31.339111,121.424233
0216576694#,31.358638,121.395795
0216576718#,31.365407,121.424047
0216576731#,31.328144,121.43351
0216576741#,31.355369,121.445719
0216576747#,31.319242,121.53974
0216576764#,31.34686,121.472084
0216576766#,31.328535,121.283933
0216576770#,31.324766,121.542769
0216576780#,31.359026,121.295358
0216576837#,31.317777,121.397363
0216576857#,31.366763,121.346372
0216576883#,31.336773,121.43565
0216576896#,31.330526,121.439356
0216576962#,31.352897,121.547373
0216576978#,31.366436,121.449426
0216577006#,31.328145,121.438085
0216577022#,31.327465,121.469179
0216577031#,31.393868,121.49483
0216577046#,31.326135,121.555606
0216577051#,31.355372,121.456856
0216577075#,31.343007,121.454589
0216577078#,31.327239,121.479962
0216577100#,31.346886,121.497534
0216577102#,31.375629,121.392044
0216577106#,31.346106,121.450829
0216577190#,31.352603,121.414217
0216577204#,31.391645,121.425615
0216577307#,31.337173,121.494188
0216577311#,31.348486,121.376055
0216577324#,31.336483,121.429274
0216577359#,31.324947,121.445911
0216577399#,31.328398,121.53273
0216577417#,31.338638,121.430247
0216577430#,31.354061,121.415431
0216577431#,31.326136,121.555612
0216577446#,31.326491,121.544275
0216577468#,31.328838,121.474944
0216577488#,31.339716,121.396247
0216577491#,31.373656,121.35921
0216577577#,31.324772,121.434328
0216577581#,31.372881,121.437926
0216577597#,31.324466,121.280694
0216577608#,31.325913,121.509774
0216577610#,31.351302,121.396344
0216577669#,31.340325,121.50456
0216577692#,31.332184,121.443406
0216577693#,31.328986,121.55397
0216577718#,31.349007,121.431131
0216577724#,31.33343,121.422363
0216577733#,31.341376,121.419788
0216577743#,31.369431,121.563889
0216577759#,31.325836,121.489058
0216577765#,31.339,121.388402
0216577857#,31.333717,121.4485
0216577926#,31.331506,121.533536
0216577977#,31.325948,121.432161
0216578029#,31.328018,121.459663
0216578039#,31.331252,121.432697
0216578062#,31.319422,121.373119
0216578085#,31.371298,121.438788
0216578157#,31.353022,121.446954
0216578197#,31.373719,121.277395
0216578231#,31.389076,121.505042
0216578236#,31.34254,121.491933
0216578279#,31.324779,121.539027
0216578311#,31.336173,121.473682
0216578324#,31.336773,121.435152
0216578344#,31.352361,121.415157
0216578346#,31.319778,121.307187
0216578354#,31.346997,121.412243
0216578389#,31.370368,121.414735
0216578426#,31.392867,121.425299
0216578430#,31.323881,121.488871
0216578438#,31.364694,121.490739
0216578463#,31.377812,121.443616
0216578475#,31.336952,121.490713
0216578502#,31.318987,121.46697
0216578510#,31.334249,121.474787
0216578531#,31.323757,121.436816
0216578553#,31.324874,121.533683
0216578556#,31.331762,121.525697
0216578557#,31.319801,121.500999
0216578593#,31.363307,121.446625
0216578594#,31.344134,121.399677
0216578595#,31.351782,121.502272
0216578597#,31.317396,121.47583
0216578621#,31.351246,121.356555
0216578636#,31.329043,121.383952
0216578642#,31.334011,121.535933
0216578655#,31.343717,121.15026
0216578689#,31.329081,121.397417
0216578729#,31.332574,121.427768
0216578793#,31.322562,121.455031
0216578798#,31.32456,121.456814
0216578802#,31.3389,121.497313
0216578895#,31.36766,121.403211
0216578899#,31.391517,121.392817
0216578947#,31.377673,121.425382
0216578953#,31.335398,121.293438
0216578982#,31.334681,121.451821
0216578986#,31.317322,121.500401
0216578989#,31.322041,121.473271
0216579000#,31.34809,121.331778
0216579008#,31.343225,121.401541
0216579034#,31.339231,121.463538
0216579059#,31.319564,121.501083
0216579075#,31.319072,121.446746
0216579076#,31.320652,121.483418
0216579214#,31.359325,121.472622
0216579232#,31.339363,121.507741
0216579238#,31.358075,121.366627
0216579258#,31.320916,121.473961
0216579263#,31.387586,121.426018
0216579267#,31.35509,121.395861
0216579349#,31.325232,121.422385
0216579356#,31.359335,121.419672
0216579362#,31.388949,121.347848
0216579422#,31.330326,121.463502
0216579442#,31.33482,121.404446
0216579691#,31.33244,121.394227
0216579708#,31.337391,121.487248
0216579785#,31.320913,121.467886
0216579788#,31.367787,121.450896
0216579817#,31.350515,121.434884
0216579889#,31.346789,121.453792
0216579897#,31.333567,121.467646
0216579899#,31.340361,121.451874
0216579949#,31.350373,121.426372
0216579977#,31.314488,121.298236
0216580030#,31.342518,121.455771
0216580050#,31.331044,121.378075
0216580058#,31.328726,121.469919
0216580102#,31.354542,121.356223
0216580108#,31.334339,121.45637
0216580114#,31.334457,121.473206
0216580190#,31.341952,121.476802
0216580209#,31.331241,121.30892
0216580222#,31.329242,121.398032
0216580237#,31.337234,121.494129
0216580258#,31.356761,121.457971
0216580270#,31.398517,121.459769
0216580275#,31.345767,121.426778
0216580285#,31.336247,121.40447
0216580353#,31.337289,121.454852
0216580380#,31.345099,121.245726
0216580396#,31.338063,121.38794
0216580425#,31.359563,121.448972
0216580430#,31.33671,121.319085
0216580443#,31.327308,121.387633
0216580450#,31.393774,121.447896
0216580496#,31.326,121.457972
0216580508#,31.34772,121.487047
0216580512#,31.326886,121.521473
0216580522#,31.32058,121.504794
0216580582#,31.334194,121.499359
0216580601#,31.318305,121.533325
0216580631#,31.342124,121.444211
0216580632#,31.386557,121.289343
0216580653#,31.396895,121.434118
0216580659#,31.32054,121.332688
0216580704#,31.343377,121.487955
0216580705#,31.335926,121.484862
0216580737#,31.328722,121.469921
0216580747#,31.31904,121.467869
0216580769#,31.316554,121.347631
0216580791#,31.357251,121.391947
0216580796#,31.363325,121.541503
0216580935#,31.322678,121.321339
0216580942#,31.337203,121.495077
0216580949#,31.317292,121.391828
0216581007#,31.331117,121.432604
0216581018#,31.324752,121.542098
0216581032#,31.332601,121.513869
0216581077#,31.340616,121.504367
0216581084#,31.354881,121.449476
0216581085#,31.334683,121.401549
0216581098#,31.338116,121.60136
0216581108#,31.324664,121.43276
0216581114#,31.323902,121.386863
0216581119#,31.392201,121.258536
0216581132#,31.385969,121.401463
0216581146#,31.316232,121.593213
0216581150#,31.321199,121.449956
0216581154#,31.340342,121.40695
0216581179#,31.351772,121.379532
0216581226#,31.395583,121.447721
0216581286#,31.349353,121.582611
0216581288#,31.342072,121.419209
0216581305#,31.321376,121.648404
0216581337#,31.346212,121.547031
0216581339#,31.326952,121.461626
0216581352#,31.325129,121.373724
0216581368#,31.342659,121.596871
0216581372#,31.339253,121.46363
0216581379#,31.336733,121.435507
0216581382#,31.358818,121.376259
0216581385#,31.389059,121.505075
0216581392#,31.37632,121.435226
0216581393#,31.330388,121.522589
0216581413#,31.342194,121.524581
0216581416#,31.321624,121.533392
0216581442#,31.325059,121.459736
0216581502#,31.318602,121.490492
0216581545#,31.321808,121.464654
0216581553#,31.353023,121.446877
0216581576#,31.323948,121.437831
0216581591#,31.337434,121.449798
0216581614#,31.333624,121.422317
0216581639#,31.328573,121.421238
0216581679#,31.324914,121.530328
0216581726#,31.339738,121.388962
0216581731#,31.337243,121.455796
0216581738#,31.382013,121.427277
0216581787#,31.322229,121.471696
0216581810#,31.326879,121.458603
0216581814#,31.325623,121.47509
0216581831#,31.3254,121.448628
0216581832#,31.329165,121.494581
0216581839#,31.380272,121.424381
0216581856#,31.324204,121.463409
0216581862#,31.371134,121.492488
0216581867#,31.326183,121.382215
0216581932#,31.365983,121.321508
0216581954#,31.359679,121.351041
0216581956#,31.350396,121.40248
0216581964#,31.342268,121.354187
0216582042#,31.334044,121.529165
0216582134#,31.383936,121.389094
0216582163#,31.324408,121.392285
0216582193#,31.363744,121.356768
0216582212#,31.335328,121.440061
0216582271#,31.3252,121.342316
0216582279#,31.337091,121.445376
0216582305#,31.32139,121.490313
0216582344#,31.338528,121.488108
0216582360#,31.340343,121.44413
0216582366#,31.33405,121.541435
0216582373#,31.342366,121.437916
0216582389#,31.341226,121.44095
0216582496#,31.31927,121.423821
0216582498#,31.391866,121.501439
0216582529#,31.325621,121.433099
0216582548#,31.327076,121.467371
0216582562#,31.328003,121.475897
0216582577#,31.331913,121.52635
0216582590#,31.380176,121.460849
0216582597#,31.326389,121.434652
0216582611#,31.372284,121.561351
0216582612#,31.34666,121.562312
0216582625#,31.321688,121.542599
0216582631#,31.332557,121.505914
0216582635#,31.339481,121.45659
0216582647#,31.332595,121.487844
0216582648#,31.343563,121.500106
0216582650#,31.375993,121.409333
0216582713#,31.318721,121.533893
0216582737#,31.33178,121.513255
0216582756#,31.388908,121.398264
0216582760#,31.336723,121.536241
0216582766#,31.381498,121.470943
0216582768#,31.321104,121.474811
0216582771#,31.330393,121.383831
0216582779#,31.324871,121.530058
0216582798#,31.317567,121.439847
0216582822#,31.343488,121.581895
0216582872#,31.327325,121.451376
0216582889#,31.324888,121.536358
0216582895#,31.355684,121.446135
0216582916#,31.370256,121.464784
0216582995#,31.333457,121.395906
0216583009#,31.331546,121.471384
0216583036#,31.347445,121.393012
0216583052#,31.343723,121.475844
0216583060#,31.33948,121.448699
0216583105#,31.346031,121.491906
0216583120#,31.321887,121.434535
0216583130#,31.350321,121.299537
0216583199#,31.369744,121.320616
0216583203#,31.314646,121.367586
0216583331#,31.37161,121.432072
0216583444#,31.342057,121.419177
0216583468#,31.394581,121.504948
0216583484#,31.378746,121.396681
0216583499#,31.350303,121.53189
0216583523#,31.318167,121.541512
0216583524#,31.321502,121.528006
0216583576#,31.36719,121.346278
0216583587#,31.387362,121.251436
0216583603#,31.340072,121.515286
0216583604#,31.382089,121.427938
0216583635#,31.331429,121.440874
0216583637#,31.329296,121.425272
0216583656#,31.382473,121.362073
0216583663#,31.344198,121.499987
0216583675#,31.321394,121.539754
0216583692#,31.343454,121.473367
0216583816#,31.365997,121.547087
0216583840#,31.320401,121.468714
0216583853#,31.327706,121.61161
0216583922#,31.343298,121.579503
0216583944#,31.327901,121.533389
0216583947#,31.350098,121.618244
0216583999#,31.335793,121.545062
0216584001#,31.331615,121.471431
0216584027#,31.323798,121.370078
0216584041#,31.394911,121.481351
0216584046#,31.319929,121.495497
0216584050#,31.331061,121.540322
0216584117#,31.319077,121.446757
0216584152#,31.318021,121.243119
0216584158#,31.357675,121.362483
0216584174#,31.330728,121.403439
0216584192#,31.35902,121.418097
0216584257#,31.327205,121.456432
0216584271#,31.353834,121.445842
0216584289#,31.341974,121.47696
0216584294#,31.31926,121.485046
0216584305#,31.323715,121.42634
0216584306#,31.358197,121.414922
0216584313#,31.389017,121.421532
0216584323#,31.318812,121.472926
0216584334#,31.343105,121.543952
0216584358#,31.319445,121.608219
0216584361#,31.356998,121.517595
0216584370#,31.328466,121.506277
0216584406#,31.347618,121.408022
0216584410#,31.338951,121.396036
0216584414#,31.331481,121.423126
0216584417#,31.354924,121.409855
0216584419#,31.368895,121.420963
0216584421#,31.384627,121.433688
0216584431#,31.335535,121.517376
0216584435#,31.324907,121.519676
0216584440#,31.393427,121.50445
0216584449#,31.334216,121.499451
0216584452#,31.3315,121.432736
0216584453#,31.333551,121.404487
0216584462#,31.33809,121.588569
0216584480#,31.379303,121.530265
0216584484#,31.364975,121.543605
0216584587#,31.362015,121.413751
0216584594#,31.320074,121.517574
0216584617#,31.330656,121.461814
0216584626#,31.340413,121.451927
0216584650#,31.343358,121.439355
0216584655#,31.330643,121.439541
0216584700#,31.344204,121.500015
0216584714#,31.364956,121.440472
0216584734#,31.374454,121.445232
0216584744#,31.349444,121.498749
0216584776#,31.370995,121.315155
0216584797#,31.322374,121.524143
0216584799#,31.325068,121.459741
0216584802#,31.332425,121.471014
0216584868#,31.357326,121.451858
0216584891#,31.346209,121.491433
0216584897#,31.334366,121.370498
0216584927#,31.323,121.472031
0216584949#,31.326432,121.464602
0216584950#,31.336297,121.475675
0216584967#,31.334165,121.509983
0216585000#,31.325182,121.407485
0216585007#,31.336841,121.463428
0216585011#,31.333515,121.446074
0216585014#,31.32601,121.379426
0216585023#,31.340075,121.36318
0216585050#,31.369785,121.487778
0216585086#,31.364231,121.448355
0216585095#,31.388878,121.398332
0216585107#,31.35385,121.465172
0216585125#,31.330861,121.450276
0216585225#,31.330743,121.439973
0216585228#,31.359377,121.282471
0216585307#,31.323708,121.311776
0216585335#,31.31628,121.59088
0216585348#,31.334692,121.520552
0216585350#,31.334806,121.478584
0216585373#,31.333047,121.502393
0216585377#,31.333561,121.471296
0216585406#,31.363035,121.372423
0216585408#,31.362554,121.347659
0216585427#,31.31513,121.303032
0216585501#,31.321438,121.426155
0216585519#,31.331675,121.533699
0216585627#,31.320904,121.493629
0216585673#,31.332019,121.466472
0216585698#,31.321636,121.521302
0216585703#,31.346265,121.495979
0216585709#,31.338074,121.474259
0216585752#,31.31889,121.441697
0216585758#,31.339249,121.463683
0216585784#,31.397498,121.467309
0216585800#,31.346952,121.494144
0216585833#,31.344235,121.483083
0216585842#,31.316826,121.370636
0216585844#,31.324683,121.488945
0216585886#,31.326907,121.464445
0216585957#,31.37122,121.278661
0216586004#,31.32494,121.463309
0216586007#,31.366408,121.34776
0216586024#,31.331625,121.420373
0216586032#,31.346904,121.431377
0216586047#,31.345025,121.385033
0216586071#,31.374254,121.49284
0216586075#,31.319266,121.538685
0216586111#,31.346358,121.566808
0216586131#,31.341456,121.455392
0216586143#,31.374321,121.426239
0216586151#,31.320076,121.482775
0216586153#,31.348992,121.153531
0216586155#,31.343219,121.471756
0216586183#,31.349603,121.424174
0216586192#,31.375342,121.425301
0216586202#,31.335024,121.500822
0216586223#,31.375961,121.165005
0216586433#,31.335921,121.47895
0216586440#,31.325644,121.542312
0216586449#,31.332876,121.538014
0216586491#,31.331997,121.588808
0216586521#,31.350237,121.39116
0216586546#,31.339613,121.436571
0216586559#,31.325798,121.521163
0216586561#,31.322875,121.370044
0216586577#,31.327799,121.430964
0216586598#,31.336499,121.543213
0216586622#,31.31948,121.391049
0216586682#,31.320344,121.541496
0216586738#,31.363926,121.456508
0216586759#,31.332009,121.530564
0216586811#,31.355044,121.407715
0216586831#,31.322799,121.483761
0216586844#,31.321478,121.39739
0216586850#,31.332776,121.431671
0216586885#,31.330415,121.481564
0216586901#,31.39673,121.403964
0216586910#,31.337343,121.494526
0216586941#,31.325811,121.506798
0216586990#,31.322331,121.465125
0216587034#,31.346148,121.589801
0216587057#,31.327,121.591747
0216587078#,31.363196,121.545563
0216587086#,31.327567,121.497201
0216587092#,31.348207,121.487293
0216587100#,31.337078,121.482848
0216587113#,31.336729,121.588948
0216587135#,31.321435,121.601959
0216587191#,31.350795,121.421936
0216587202#,31.331233,121.555334
0216587211#,31.338373,121.311216
0216587213#,31.369279,121.49007
0216587214#,31.35513,121.41431
0216587221#,31.324879,121.530723
0216587225#,31.392401,121.506271
0216587234#,31.328554,121.530229
0216587263#,31.325575,121.475034
0216587284#,31.356419,121.348381
0216587287#,31.317291,121.379998
0216587290#,31.321719,121.477623
0216587301#,31.344174,121.523388
0216587308#,31.35032,121.393845
0216587314#,31.342701,121.489244
0216587319#,31.368006,121.450227
0216587333#,31.337029,121.472899
0216587339#,31.329226,121.473512
0216587344#,31.34095,121.440692
0216587415#,31.347845,121.569314
0216587432#,31.342491,121.573414
0216587454#,31.332956,121.574826
0216587466#,31.346642,121.45153
0216587535#,31.35291,121.503631
0216587541#,31.352248,121.447178
0216587569#,31.336422,121.45154
0216587707#,31.319029,121.442532
0216587710#,31.336743,121.45906
0216587729#,31.349017,121.503835
0216587733#,31.318461,121.40043
0216587742#,31.329082,121.424789
0216587769#,31.328571,121.392663
0216587778#,31.33113,121.440788
0216587782#,31.352069,121.425965
0216587827#,31.324878,121.527245
0216587878#,31.337083,121.487723
0216587918#,31.347983,121.569457
0216588074#,31.327257,121.544746
0216588086#,31.319366,121.538362
0216588187#,31.355691,121.357929
0216588252#,31.332745,121.464268
0216588270#,31.322311,121.460479
0216588278#,31.37421,121.437319
0216588294#,31.366211,121.28558
0216588434#,31.393936,121.412529
0216588443#,31.361487,121.47158400000001
0216588462#,31.337368,121.479943
0216588519#,31.331404,121.458534
0216588543#,31.345008,121.566887
0216588566#,31.337591,121.392208
0216588570#,31.342153,121.45384
0216588572#,31.345284,121.567607
0216588599#,31.322339,121.529827
0216588604#,31.34941,121.402914
0216588605#,31.336671,121.500571
0216588615#,31.333549,121.535899
0216588734#,31.328561,121.460043
0216588765#,31.346369,121.319667
0216588781#,31.342739,121.438087
0216588811#,31.349867,121.39774
0216588821#,31.349458,121.32809
0216588856#,31.340087,121.48949
0216588893#,31.349864,121.302095
0216588920#,31.320262,121.46098
0216588922#,31.345641,121.483581
0216588939#,31.388479,121.357638
0216588950#,31.320399,121.384624
0216588952#,31.367174,121.48465
0216588994#,31.317349,121.357881
0216589032#,31.325721,121.593221
0216589035#,31.341431,121.6023
0216589050#,31.371284,121.440597
0216589051#,31.362937,121.413571
0216589062#,31.348405,121.403854
0216589065#,31.326921,121.496655
0216589074#,31.341394,121.571318
0216589090#,31.342333,121.394742
0216589095#,31.376975,121.546514
0216589098#,31.319968,121.57904
0216589167#,31.362554,121.51435
0216589189#,31.334598,121.524506
0216589272#,31.331395,121.440725
0216589292#,31.368959,121.257541
0216589377#,31.321248,121.440492
0216589382#,31.351442,121.448663
0216589387#,31.328707,121.45916
0216589406#,31.320082,121.575363
0216589407#,31.392366,121.338596
0216589419#,31.363718,121.467536
0216589424#,31.367872,121.155861
0216589433#,31.341528,121.479487
0216589443#,31.317868,121.489734
0216589474#,31.323785,121.62626
0216589476#,31.325406,121.546059
0216589520#,31.336466,121.458307
0216589581#,31.32742,121.440514
0216589599#,31.345762,121.472773
0216589609#,31.366969,121.530849
0216589626#,31.33448,121.543976
0216589764#,31.315658,121.345244
0216589771#,31.334625,121.448977
0216589822#,31.329517,121.453425
0216589847#,31.335479,121.445051
0216589987#,31.34806,121.457545
0216590071#,31.370075,121.489287
0216590078#,31.321465,121.308794
0216590099#,31.366978,121.481901
0216590142#,31.342745,121.574392
0216590161#,31.335412,121.516853
0216590165#,31.318129,121.433653
0216590193#,31.325073,121.470608
0216590196#,31.326719,121.33232
0216590229#,31.314662,121.298606
0216590230#,31.329334,121.398264
0216590256#,31.337706,121.450116
0216590262#,31.352302,121.405755
0216590278#,31.322775,121.618246
0216590356#,31.373642,121.456759
0216590396#,31.322236,121.477648
0216590459#,31.365638,121.367177
0216590475#,31.367899,121.542914
0216590488#,31.337634,121.474771
0216590540#,31.375337,121.438892
0216590552#,31.361931,121.519793
0216590555#,31.351277,121.404437
0216590558#,31.367296,121.257596
0216590562#,31.346699,121.563691
0216590576#,31.363469,121.57079
0216590588#,31.328536,121.532923
0216590598#,31.353406,121.573903
0216590644#,31.353587,121.620172
0216590652#,31.36312,121.575234
0216590697#,31.374164,121.425878
0216590711#,31.377861,121.412951
0216590751#,31.321727,121.521827
0216590761#,31.322407,121.373414
0216590766#,31.345335,121.537671
0216590779#,31.385877,121.367299
0216590831#,31.344836,121.625172
0216590840#,31.351115,121.575245
0216590853#,31.352838,121.533933
0216590891#,31.349551,121.53215
0216590905#,31.367216,121.488725
0216590918#,31.357523,121.524232
0216590964#,31.350576,121.545793
0216590994#,31.376987,121.553517
0216590996#,31.395501,121.491916
0216591095#,31.348113,121.56497
0216591126#,31.325174,121.459874
0216591132#,31.350183,121.460661
0216591146#,31.351685,121.562486
0216591199#,31.373229,121.247334
0216591219#,31.342771,121.571577
0216591223#,31.323614,121.481665
0216591239#,31.346763,121.500563
0216591250#,31.375029,121.422071
0216591265#,31.367446,121.369013
0216591281#,31.323822,121.59096
0216591335#,31.33466,121.520515
0216591340#,31.33603,121.529496
0216591347#,31.370588,121.483245
0216591363#,31.345318,121.537647
0216591465#,31.351032,121.407515
0216591475#,31.333675,121.498042
0216591486#,31.332508,121.427564
0216591515#,31.373644,121.525494
0216591522#,31.365349,121.459719
0216591530#,31.375813,121.553145
0216591603#,31.350664,121.585384
0216591612#,31.318955,121.538785
0216591614#,31.339057,121.589504
0216591623#,31.37444,121.353003
0216591635#,31.329214,121.544556
0216591640#,31.36792,121.561741
0216591645#,31.340484,121.246086
0216591652#,31.352354,121.449448
0216591655#,31.356164,121.55715
0216591708#,31.367331,121.53855
0216591881#,31.331226,121.569441
0216591890#,31.336977,121.435676
0216591919#,31.336613,121.500563
0216592020#,31.350168,121.561597
0216592025#,31.336917,121.587636
0216592031#,31.335032,121.500783
0216592120#,31.334492,121.170907
0216592124#,31.340473,121.572156
0216592163#,31.343701,121.475931
0216592181#,31.345858,121.562779
0216592184#,31.330417,121.4924
0216592190#,31.321677,121.601993
0216592199#,31.323961,121.592994
0216592211#,31.328186,121.541446
0216592215#,31.326884,121.592078
0216592217#,31.339659,121.572093
0216592260#,31.335853,121.529476
0216592271#,31.334307,121.599885
0216592301#,31.361643,121.365001
0216592388#,31.370648,121.417009
0216592393#,31.33444,121.454422
0216592416#,31.352471,121.366241
0216592430#,31.34879,121.38064
0216592447#,31.346365,121.243235
0216592487#,31.3281,121.43021
0216592515#,31.342816,121.600329
0216592559#,31.383888,121.423863
0216592597#,31.35136,121.55502
0216592660#,31.318252,121.490969
0216592664#,31.343134,121.446409
0216592677#,31.336775,121.462175
0216592679#,31.325302,121.459945
0216592716#,31.379668,121.412199
0216592717#,31.335278,121.530968
0216592720#,31.341913,121.575788
0216592743#,31.395975,121.491236
0216592788#,31.326726,121.520789
0216592808#,31.350531,121.545814
0216592840#,31.33435,121.293018
0216592914#,31.333566,121.573474
0216592919#,31.371518,121.494139
0216593001#,31.322363,121.373389
0216593006#,31.347261,121.485287
0216593009#,31.318142,121.519041
0216593019#,31.347794,121.565215
0216593073#,31.357237,121.518782
0216593100#,31.328466,121.476567
0216593131#,31.34907,121.560479
0216593145#,31.331435,121.518934
0216593162#,31.320866,121.637574
0216593165#,31.318346,121.643361
0216593211#,31.333914,121.635246
0216593215#,31.359527,121.448234
0216593257#,31.356716,121.460841
0216593258#,31.333863,121.601942
0216593298#,31.353453,121.519752
0216593312#,31.345262,121.537498
0216593368#,31.334684,121.594098
0216593394#,31.323622,121.50683
0216593422#,31.350717,121.531455
0216593472#,31.333599,121.497942
0216593499#,31.358494,121.558446
0216593614#,31.351263,121.398532
0216593706#,31.38681,121.38826
0216593739#,31.322345,121.620437
0216593823#,31.324275,121.37093
0216593838#,31.319132,121.446701
0216593843#,31.328677,121.421247
0216593862#,31.348534,121.580164
0216593906#,31.321774,121.534047
0216593952#,31.337244,121.494233
0216593954#,31.320845,121.435635
0216594003#,31.387713,121.486309
0216594004#,31.375778,121.442674
0216594020#,31.333566,121.489324
0216594053#,31.379621,121.51687
0216594079#,31.358956,121.54617
0216594108#,31.354426,121.306922
0216594115#,31.355751,121.452882
0216594144#,31.329922,121.539173
0216594163#,31.337735,121.528065
0216594201#,31.323528,121.262032
0216594264#,31.370504,121.416061
0216594281#,31.324415,121.381428
0216594297#,31.356169,121.593195
0216594344#,31.339775,121.443418
0216594345#,31.358711,121.272451
0216594369#,31.380768,121.40478
0216594373#,31.334591,121.468259
0216594387#,31.352429,121.36097
0216594397#,31.340717,121.619996
0216594410#,31.332908,121.431755
0216594417#,31.378573,121.364486
0216594452#,31.345222,121.308573
0216594456#,31.324104,121.481775
0216594540#,31.319697,121.631282
0216594593#,31.320294,121.385516
0216594707#,31.342808,121.429722
0216594716#,31.344093,121.451597
0216594741#,31.319006,121.466957
0216594785#,31.346597,121.56317
0216594815#,31.35052,121.354612
0216594830#,31.399303,121.253679
0216594832#,31.349046,121.488629
0216594834#,31.351091,121.574641
0216594996#,31.342066,121.453747
0216595024#,31.336258,121.513557
0216595055#,31.339248,121.424342
0216595058#,31.355889,121.367858
0216595066#,31.323165,121.486727
0216595075#,31.353109,121.456405
0216595077#,31.366706,121.484046
0216595312#,31.332571,121.427769
0216595322#,31.319505,121.608134
0216595335#,31.365884,121.526155
0216595342#,31.33074,121.462565
0216595360#,31.394758,121.488304
0216595364#,31.318705,121.639072
0216595402#,31.322435,121.524131
0216595430#,31.369217,121.530004
0216595443#,31.341897,121.205702
0216595504#,31.334945,121.593987
0216595547#,31.344904,121.538893
0216595620#,31.328603,121.530195
0216595633#,31.377696,121.290886
0216595640#,31.356885,121.452068
0216595704#,31.337313,121.588411
0216595729#,31.320018,121.57923
0216595731#,31.334922,121.593971
0216595739#,31.369541,121.564117
0216595747#,31.328877,121.474937
0216595864#,31.352052,121.504901
0216596024#,31.321627,121.315042
